Time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power
28-01-2018 10:00,2,65,-7.1,2.45,3.06,12,11,6.2,0.0314
28-01-2018 11:00,4.5,58,-7.1,2.41,3.01,5,4,6.1,0.0171
28-01-2018 12:00,6.9,53,-6.8,2.5,3.11,358,356,6.5,0.0173
28-01-2018 13:00,9.1,49,-6.3,2.83,3.45,352,350,7,0.0319
28-01-2018 14:00,10.8,46,-5.8,3.22,3.93,353,353,7.4,0.0465
28-01-2018 15:00,11.2,47,-5.2,4,5,1,1,8.3,0.061
28-01-2018 16:00,10.6,49,-4.7,3.55,4.46,10,9,8.3,0.0756
28-01-2018 17:00,8.9,54,-4.4,3.03,3.92,8,6,7.2,0.0902
28-01-2018 18:00,5.8,64,-3.8,2.77,4.22,347,346,5.8,0.097
28-01-2018 19:00,4.3,68,-3.8,2.1,3.9,3,359,4.8,0.0959
28-01-2018 20:00,3.4,70,-4.1,2.18,3.59,344,347,3.8,0.0949
28-01-2018 21:00,2.7,72,-4.3,2.06,3.53,331,335,4.1,0.0939
28-01-2018 22:00,1.9,74,-4.4,1.21,2.42,336,336,3.6,0.0928
28-01-2018 23:00,1.3,76,-4.4,0.89,2.15,333,338,2.2,0.0918
29-01-2018 00:00,1.3,76,-4.5,1.02,1.91,349,354,2,0.0907
29-01-2018 01:00,1.9,72,-5,0.95,1.26,18,18,2.8,0.0897
29-01-2018 02:00,2.1,71,-5.2,0.57,0.71,45,45,2.4,0.0886
29-01-2018 03:00,2.2,70,-5.3,0.58,0.58,121,121,1.8,0.0876
29-01-2018 04:00,2,71,-5.3,0.78,1.03,140,151,1.8,0.0866
29-01-2018 05:00,1.8,72,-5.3,1.02,2.1,169,183,1.9,0.0855
29-01-2018 06:00,0.9,78,-4.3,1.04,2.64,197,209,1.9,0.0845
29-01-2018 07:00,-0.1,80,-4.8,1.62,2.84,202,219,2.4,0.0834
29-01-2018 08:00,0.1,81,-4.4,1.32,2.86,189,216,2.2,0.0824
29-01-2018 09:00,3,74,-3.3,1.71,2.79,173,201,3.5,0.0814
29-01-2018 10:00,7.1,64,-2.6,1.5,2.01,176,186,4.3,0.0803
29-01-2018 11:00,10.9,56,-1.8,1.46,1.73,164,170,4.7,0.0793
29-01-2018 12:00,14.2,50,-1.1,1.75,2.09,156,163,5.3,0.0782
29-01-2018 13:00,16.5,46,-0.8,2.11,2.46,149,153,5.7,0.0772
29-01-2018 14:00,18,43,-0.6,2.64,3.22,151,154,6.4,0.0761
29-01-2018 15:00,18.7,42,-0.4,2.62,3.18,162,167,6.4,0.0751
29-01-2018 16:00,18.4,43,-0.4,3.05,3.85,148,152,6.2,0.0741
29-01-2018 17:00,17,45,-0.8,3.18,4.65,152,155,6.3,0.073
29-01-2018 18:00,13,58,1,3.19,5.68,148,152,5.5,0.0965
29-01-2018 19:00,11.8,60,0.7,3.58,6.39,157,160,6.1,0.1444
29-01-2018 20:00,10.7,63,0.7,3.4,6.55,156,161,6.1,0.1924
29-01-2018 21:00,10,66,0.9,3.71,7.06,153,159,6.3,0.2403
29-01-2018 22:00,11.3,62,0.8,4.61,7.89,153,158,7.8,0.2883
29-01-2018 23:00,12.2,59,0.8,4.81,8.83,159,164,8.1,0.3362
30-01-2018 00:00,13.2,57,1,5.03,9.39,159,166,8.8,0.3842
30-01-2018 01:00,13.8,56,1,5.23,9.77,154,162,9,0.4322
30-01-2018 02:00,14.1,55,1,5.28,9.62,153,159,9,0.4801
30-01-2018 03:00,14.5,55,1.1,6.45,11.8,156,162,10.8,0.5281
30-01-2018 04:00,14.4,58,2.1,6.89,11.58,161,163,12.1,0.576
30-01-2018 05:00,13.6,66,4.3,6.84,11.48,165,167,11.9,0.5899
30-01-2018 06:00,14.6,77,8.8,7.43,12.36,169,171,13,0.5696
30-01-2018 07:00,14.7,81,9.9,7.6,12.59,171,173,12.8,0.5494
30-01-2018 08:00,15.6,79,10.2,7.79,12.9,171,173,13.6,0.5291
30-01-2018 09:00,17.4,74,10.4,7.21,13.7,177,179,13.4,0.5089
30-01-2018 10:00,19.9,68,11,7.5,13.81,179,182,12.9,0.4886
30-01-2018 11:00,23.3,62,12.3,6.86,10.41,199,200,13.3,0.4684
30-01-2018 12:00,28.5,56,14.8,7.11,10.41,194,196,13,0.4875
30-01-2018 13:00,31.5,54,16.7,6.56,10.26,201,204,12.7,0.5461
30-01-2018 14:00,35.8,50,18.8,6.35,9.9,213,215,12.3,0.6046
30-01-2018 15:00,41,44,20.8,5.19,8.07,230,236,11.5,0.6631
30-01-2018 16:00,42.4,45,22.5,4.89,8.97,229,239,9.2,0.7217
30-01-2018 17:00,40.8,50,23.6,4.96,10.09,242,250,8.5,0.7802
30-01-2018 18:00,41.3,53,25.4,6.29,11.8,288,290,9.6,0.8099
30-01-2018 19:00,39.3,58,25.9,7.56,13.11,296,299,12.8,0.8106
30-01-2018 20:00,37.2,63,25.8,6.75,11.71,297,301,13,0.8113
30-01-2018 21:00,36,62,24.2,7.44,12.29,301,303,13.4,0.812
30-01-2018 22:00,34.6,64,23.6,7.12,11.72,294,297,13.3,0.8128
30-01-2018 23:00,33,68,23.7,7.42,12.44,297,299,12.8,0.8135
31-01-2018 00:00,32.2,70,23.5,8.24,13.38,299,302,14.3,0.8142
31-01-2018 01:00,30.6,68,21.3,7.57,12.32,304,306,14.3,0.815
31-01-2018 02:00,28.4,70,19.9,7.19,11.9,302,304,13.1,0.8157
31-01-2018 03:00,26.1,75,19.2,6.94,11.83,298,300,12.5,0.8164
31-01-2018 04:00,25.1,76,18.5,6.75,11.63,295,298,12,0.8171
31-01-2018 05:00,24.6,76,18.2,6.61,11.46,290,294,11.7,0.7614
31-01-2018 06:00,22.5,76,16.1,5.83,10.24,292,296,11.4,0.6493
31-01-2018 07:00,21.8,79,16.3,4.81,9.28,287,292,10,0.5371
31-01-2018 08:00,20.8,83,16.4,3.95,8.2,279,286,8.3,0.425
31-01-2018 09:00,22.7,77,16.6,3.69,6.71,257,267,6.7,0.3129
31-01-2018 10:00,26.7,67,17.2,3.64,5.46,254,256,6.8,0.2007
31-01-2018 11:00,30.2,61,18.3,4.2,5.6,273,272,8.1,0.0886
31-01-2018 12:00,31.6,60,19.2,4.92,6.5,294,293,9,0.1037
31-01-2018 13:00,30.7,65,20.2,5.5,7.26,323,322,16.2,0.2462
31-01-2018 14:00,28.2,65,18.1,6.02,8.08,324,324,11,0.3888
31-01-2018 15:00,23.6,68,14.5,6.66,9.17,332,332,12.1,0.5312
31-01-2018 16:00,19.8,65,9.9,7.43,10.43,331,331,13.2,0.6738
31-01-2018 17:00,16.9,55,3.5,8.71,12.49,326,325,15.5,0.8162
31-01-2018 18:00,9.1,51,-5.2,9.22,13.3,323,324,16.2,0.8815
31-01-2018 19:00,7.7,52,-6.3,8.36,12.34,319,320,16.2,0.8694
31-01-2018 20:00,6.6,54,-6.5,7.81,11.95,320,321,14.7,0.8574
31-01-2018 21:00,5.6,54,-7.5,7.7,11.86,322,323,13.8,0.8453
31-01-2018 22:00,4.6,54,-8.4,7.91,12.04,325,326,13.7,0.8333
31-01-2018 23:00,3.3,57,-8.7,7.77,11.71,328,329,13.8,0.8212
01-02-2018 00:00,1.8,58,-9.5,7.77,11.49,328,329,13.7,0.8092
01-02-2018 01:00,0.2,60,-10.5,7.43,10.93,327,327,13.6,0.7972
01-02-2018 02:00,-0.8,61,-11.2,6.94,10.4,324,325,13,0.7851
01-02-2018 03:00,-1.7,61,-11.8,6.78,10.16,323,324,12.2,0.7731
01-02-2018 04:00,-2.6,63,-12.1,6.4,9.76,321,322,12,0.761
01-02-2018 05:00,-3.2,63,-12.5,6.4,9.76,321,322,11.5,0.7338
01-02-2018 06:00,-5.2,65,-14,5.97,9.12,320,322,11.2,0.6912
01-02-2018 07:00,-5.7,66,-14.3,5.33,8.56,320,323,10.3,0.6488
01-02-2018 08:00,-6.1,66,-14.5,5.09,8.21,315,318,9.2,0.6062
01-02-2018 09:00,-5.2,61,-15.2,5.94,8.41,314,315,10.7,0.5638
01-02-2018 10:00,-3.2,55,-15.5,6.1,8.22,319,319,11.4,0.5212
01-02-2018 11:00,-0.9,48,-15.8,5.74,7.58,319,319,11.4,0.4788
01-02-2018 12:00,1.3,43,-16.1,5.23,6.86,317,317,11.2,0.4302
01-02-2018 13:00,3.2,38,-16.5,4.96,6.37,318,318,10.7,0.3756
01-02-2018 14:00,4.7,37,-16.1,4.67,6.01,317,316,10.2,0.321
01-02-2018 15:00,5.5,37,-15.3,4.53,5.87,315,314,9.7,0.2665
01-02-2018 16:00,5.5,39,-14.4,4.1,5.45,315,314,9.3,0.2119
01-02-2018 17:00,4.4,43,-13.4,3.54,4.88,317,316,8.3,0.1573
01-02-2018 18:00,1.2,54,-11.5,1.84,3.89,319,318,6.5,0.1466
01-02-2018 19:00,-0.4,61,-10.7,1.5,2.97,307,312,3.1,0.1798
01-02-2018 20:00,-1.2,64,-10.4,1.8,2.42,251,277,2.4,0.213
01-02-2018 21:00,-1,64,-10.4,1.48,3.01,242,266,2.4,0.2461
01-02-2018 22:00,-0.8,63,-10.5,1.63,3.58,227,247,2.7,0.2793
01-02-2018 23:00,-0.8,61,-10.8,1.84,4.24,221,236,3.2,0.3125
02-02-2018 00:00,-0.6,60,-11.2,2.16,4.81,214,223,3.5,0.3457
02-02-2018 01:00,-0.1,58,-11.6,2.42,5.44,210,216,4.1,0.3789
02-02-2018 02:00,0.2,55,-12.1,2.87,6.19,209,214,4.7,0.412
02-02-2018 03:00,0.6,53,-12.6,2.95,6.4,204,209,4.9,0.4452
02-02-2018 04:00,1,50,-13.2,3.23,6.84,202,207,5.3,0.4784
02-02-2018 05:00,1.7,49,-13.3,3.48,7.21,198,204,5.8,0.4833
02-02-2018 06:00,0.6,55,-11.9,3.21,6.81,184,190,6.3,0.46
02-02-2018 07:00,0.5,55,-11.8,3.52,7.24,187,191,5.8,0.4367
02-02-2018 08:00,1.9,53,-11.4,3.95,7.47,189,192,6.6,0.4134
02-02-2018 09:00,4.5,49,-10.7,4.65,8.16,189,191,7.8,0.3901
02-02-2018 10:00,8.7,43,-9.4,4.85,7.41,188,190,8.9,0.3667
02-02-2018 11:00,12.7,38,-8,4.79,6.57,191,193,9.2,0.3434
02-02-2018 12:00,16.6,35,-6.5,4.39,5.87,192,194,9.3,0.3068
02-02-2018 13:00,20,33,-4.5,3.86,4.93,197,198,8.9,0.2569
02-02-2018 14:00,22.7,32,-2.6,3.14,3.97,211,214,8.2,0.2071
02-02-2018 15:00,24.4,32,-1.1,3.04,3.89,226,228,7,0.1572
02-02-2018 16:00,25.5,33,0.1,2.55,3.35,259,260,6.6,0.1073
02-02-2018 17:00,22.2,38,0.7,1.97,2.55,300,296,5.1,0.0574
02-02-2018 18:00,22.7,43,3.5,1.21,1.6,204,266,2.5,0.0399
02-02-2018 19:00,17.3,54,3.7,1.63,1.97,259,294,1.9,0.0547
02-02-2018 20:00,14.8,62,4.1,2.08,4.66,325,345,3.3,0.0694
02-02-2018 21:00,13.2,70,5.2,3.3,6.71,346,357,5.6,0.0842
02-02-2018 22:00,11.2,74,4.6,2.28,4.96,337,351,5.5,0.099
02-02-2018 23:00,10.5,73,3.6,2.52,5.25,353,8,4,0.1138
03-02-2018 00:00,10.9,64,1.2,3.42,6.31,7,15,5.7,0.1285
03-02-2018 01:00,10.4,64,0.5,3.81,6.53,23,27,6.4,0.1433
03-02-2018 02:00,9.1,66,0.2,3.94,6.68,36,39,7,0.1581
03-02-2018 03:00,8.9,68,0.3,3.66,5.49,55,57,7.1,0.1728
03-02-2018 04:00,8.6,70,1,4.13,5.97,58,59,7.6,0.1876
03-02-2018 05:00,8.2,75,1.8,4.2,5.8,52,54,7.8,0.233
03-02-2018 06:00,8.4,80,3.6,4.61,6.41,66,67,8.2,0.3091
03-02-2018 07:00,8.3,79,3.2,5.19,7.19,56,58,9.2,0.3852
03-02-2018 08:00,6.9,78,1.5,6.27,8.91,34,35,11.1,0.4612
03-02-2018 09:00,5.5,76,-0.5,5.86,8.26,37,38,11.2,0.5373
03-02-2018 10:00,5.7,75,-0.5,5.34,7.45,38,40,10.5,0.6134
03-02-2018 11:00,5.5,72,-1.5,6.3,8.79,33,34,11.3,0.6895
03-02-2018 12:00,5.8,65,-3.5,7.34,9.99,17,18,13.5,0.7286
03-02-2018 13:00,4.6,64,-4.9,7.38,10.1,16,16,13.6,0.7309
03-02-2018 14:00,4.6,65,-4.5,7.18,9.74,16,17,13.4,0.7331
03-02-2018 15:00,4.1,63,-5.8,7.26,9.83,12,12,14.1,0.7354
03-02-2018 16:00,2.6,64,-6.8,7.3,9.95,9,10,13.4,0.7376
03-02-2018 17:00,1,66,-7.8,6.95,9.69,7,8,13.3,0.7399
03-02-2018 18:00,-1.4,64,-10.6,6.8,9.6,360,1,12.5,0.7436
03-02-2018 19:00,-2.6,63,-12.2,6.93,9.92,355,356,12.6,0.7487
03-02-2018 20:00,-3.7,64,-13,6.81,9.63,350,350,12.5,0.7538
03-02-2018 21:00,-4.5,63,-13.8,6.84,9.63,345,345,12.6,0.759
03-02-2018 22:00,-5,64,-14.2,6.51,9.18,342,344,12.2,0.7641
03-02-2018 23:00,-5.2,66,-13.5,5.72,8.25,341,341,11.7,0.7692
04-02-2018 00:00,-4.7,66,-13.3,5.92,8.37,330,331,10.4,0.7744
04-02-2018 01:00,-5.5,67,-13.7,4.94,7.43,328,331,10.5,0.7795
04-02-2018 02:00,-5.5,67,-13.6,4.74,7.31,318,320,8.8,0.7847
04-02-2018 03:00,-5.6,69,-13.3,5.04,8.35,309,313,8.6,0.7898
04-02-2018 04:00,-6.3,71,-13.3,5.5,8.89,307,309,9.3,0.7949
04-02-2018 05:00,-7.1,70,-14.4,5.74,9.4,305,308,9.9,0.7973
04-02-2018 06:00,-9.3,70,-16.5,6.21,9.88,303,306,10.1,0.7968
04-02-2018 07:00,-10.2,69,-17.7,6.35,10.22,298,301,11,0.7963
04-02-2018 08:00,-10.6,66,-18.7,6.33,10.34,291,295,11,0.7959
04-02-2018 09:00,-8.9,61,-18.8,6.48,10,283,286,11.2,0.7954
04-02-2018 10:00,-5.4,53,-18.3,7.2,10.14,284,285,13,0.7949
04-02-2018 11:00,-1.7,45,-17.9,7.33,10.02,281,282,13.6,0.7945
04-02-2018 12:00,1.9,39,-17.4,7.06,9.59,277,278,13.6,0.7724
04-02-2018 13:00,4.9,35,-16.9,6.62,8.73,274,275,13.4,0.7288
04-02-2018 14:00,7.4,32,-16.3,6.1,8.1,268,269,12.5,0.6851
04-02-2018 15:00,9,30,-16.1,5.95,7.86,262,263,11.7,0.6414
04-02-2018 16:00,9.4,30,-15.8,5.82,8.04,258,259,11.2,0.5978
04-02-2018 17:00,8.5,32,-15.1,4.96,7.65,251,253,10.7,0.5541
04-02-2018 18:00,3,46,-13.1,4.65,8.47,245,247,8.5,0.5117
04-02-2018 19:00,2.1,50,-12.3,5.01,9.17,241,245,8.7,0.4706
04-02-2018 20:00,1.9,51,-12,5.47,9.75,239,242,9.2,0.4295
04-02-2018 21:00,1.9,52,-11.7,5.41,9.86,236,240,9.4,0.3884
04-02-2018 22:00,1.6,53,-11.5,5.33,9.86,230,233,9.2,0.3472
04-02-2018 23:00,1.9,54,-10.9,5.62,10.3,231,234,9.4,0.3061
05-02-2018 00:00,2.4,54,-10.5,5.34,9.96,232,234,9.5,0.265
05-02-2018 01:00,2.3,55,-10.2,4.58,8.85,234,238,9,0.2239
05-02-2018 02:00,2.3,55,-10.1,3.33,6.69,229,235,7.6,0.1828
05-02-2018 03:00,3.1,53,-10,3.16,6.09,235,240,5.7,0.1417
05-02-2018 04:00,4.2,52,-9.7,2.91,5.53,254,257,5.3,0.1006
05-02-2018 05:00,4.4,52,-9.4,2.66,5.44,304,306,4.7,0.0969
05-02-2018 06:00,3.6,56,-8.6,3.97,7.22,326,329,5.3,0.1308
05-02-2018 07:00,0.6,62,-9.2,3.62,7.02,336,340,6.7,0.1646
05-02-2018 08:00,-1.5,69,-9.2,4.12,7.66,331,336,6.9,0.1985
05-02-2018 09:00,-0.4,65,-9.4,4.88,8.47,325,330,8.3,0.2324
05-02-2018 10:00,1.9,59,-9.1,6.16,8.58,328,328,11.2,0.2662
05-02-2018 11:00,3.7,55,-8.8,6.67,8.91,330,331,12.4,0.3001
05-02-2018 12:00,5.1,51,-9.1,6.77,8.97,329,329,12.8,0.3288
05-02-2018 13:00,5.8,49,-9.3,6.93,9.18,327,327,13.1,0.3524
05-02-2018 14:00,5.8,49,-9.1,6.94,9.16,324,324,13.2,0.376
05-02-2018 15:00,5.7,49,-9.3,6.68,8.89,321,321,13.1,0.3995
05-02-2018 16:00,4.8,52,-8.9,6.33,8.67,321,321,12.5,0.4231
05-02-2018 17:00,3.4,56,-8.7,5.69,8.17,321,320,11.7,0.4467
05-02-2018 18:00,-1.1,66,-9.8,4.46,7.64,312,314,10.1,0.4404
05-02-2018 19:00,-1.5,69,-9.2,4.92,8.31,308,310,8.4,0.4042
05-02-2018 20:00,-2,70,-9.5,4.92,8.39,308,309,8.5,0.3679
05-02-2018 21:00,-2.6,70,-10,4.74,8.2,305,308,8.5,0.3317
05-02-2018 22:00,-3.1,71,-10.3,4.49,8.02,302,306,8.2,0.2955
05-02-2018 23:00,-3.5,72,-10.4,3.89,7.38,296,303,7.7,0.2592
06-02-2018 00:00,-4,73,-10.4,3.65,6.89,279,289,6.6,0.223
06-02-2018 01:00,-4.3,75,-10.3,3.5,6.81,270,280,6.1,0.1868
06-02-2018 02:00,-4.4,75,-10.4,3.11,6.4,276,284,5.8,0.1506
06-02-2018 03:00,-4.5,75,-10.5,2.81,6.02,274,285,5.2,0.1143
06-02-2018 04:00,-4.9,75,-10.7,2.14,5.2,281,293,4.6,0.0781
06-02-2018 05:00,-5.9,76,-11.5,1.5,4.07,274,298,3.5,0.0664
06-02-2018 06:00,-7.4,78,-12.5,1.84,3.98,221,242,3,0.0793
06-02-2018 07:00,-7.1,78,-12.1,3,5.95,217,222,4.8,0.0922
06-02-2018 08:00,-6.2,77,-11.6,3.64,7.41,212,212,5.9,0.1051
06-02-2018 09:00,-2.4,68,-10.5,4.3,7.44,211,211,7.2,0.118
06-02-2018 10:00,2.8,55,-9.6,4.07,5.95,208,209,7.7,0.1309
06-02-2018 11:00,7.2,47,-8.8,4.79,6.4,203,205,9.2,0.1438
06-02-2018 12:00,10.5,42,-8.2,4.94,6.5,201,203,9.9,0.1775
06-02-2018 13:00,13.3,38,-7.7,4.84,6.26,198,200,10,0.2321
06-02-2018 14:00,15.3,36,-7.1,4.78,6.29,196,198,9.8,0.2866
06-02-2018 15:00,16.1,36,-6.4,5.03,6.67,197,199,9.8,0.3411
06-02-2018 16:00,16.1,38,-5.3,5.16,6.99,202,204,9.8,0.3957
06-02-2018 17:00,15.4,42,-3.5,4.46,6.78,200,202,9.5,0.4502
06-02-2018 18:00,10,58,-1.7,2.92,6.25,211,220,7.6,0.4892
06-02-2018 19:00,12.4,60,1,3.65,6.63,261,265,6.1,0.5126
06-02-2018 20:00,12.6,62,2.1,4.46,7.49,286,289,7.4,0.536
06-02-2018 21:00,9.7,74,2.9,7.43,11.55,318,319,12.3,0.5594
06-02-2018 22:00,6,73,-0.7,7.62,11.5,322,323,13.4,0.5828
06-02-2018 23:00,4,75,-2.2,6.95,10.95,320,321,13.3,0.6062
07-02-2018 00:00,3.1,75,-2.9,6.47,10.48,321,322,12,0.6297
07-02-2018 01:00,2.2,77,-3.5,5.76,9.62,321,322,11.3,0.6531
07-02-2018 02:00,1,77,-4.5,5.31,9.15,317,320,10,0.6765
07-02-2018 03:00,-0.1,77,-5.5,4.84,8.77,308,313,9.1,0.6999
07-02-2018 04:00,-1.2,78,-6.5,4.43,8.18,298,305,8.3,0.7233
07-02-2018 05:00,-2,78,-7.2,4.11,7.69,288,296,7.5,0.6855
07-02-2018 06:00,-3.7,78,-8.8,4.12,7.67,284,292,7,0.5866
07-02-2018 07:00,-4.4,78,-9.5,4.28,8.07,281,287,7.3,0.4877
07-02-2018 08:00,-4.6,79,-9.6,3.82,7.28,276,286,7.2,0.3888
07-02-2018 09:00,-1.7,73,-8.3,4.04,6.7,261,271,7.1,0.2898
07-02-2018 10:00,2.7,64,-6.9,3.69,5.08,257,260,7.4,0.1909
07-02-2018 11:00,6.9,54,-6.2,3.45,4.4,248,249,7.4,0.092
07-02-2018 12:00,10.3,47,-6.1,3.22,4.12,240,241,7.6,0.0519
07-02-2018 13:00,12.7,42,-6,3.26,4.12,230,231,7.5,0.0706
07-02-2018 14:00,14,40,-5.8,3.75,4.81,226,227,8,0.0894
07-02-2018 15:00,14.9,39,-5.8,4.06,5.26,232,231,8.2,0.1081
07-02-2018 16:00,15.3,40,-4.8,3.83,5.08,237,238,8.3,0.1269
07-02-2018 17:00,14.8,44,-3.2,3.28,4.39,239,240,7.5,0.1456
07-02-2018 18:00,12,60,0.9,2.42,4.62,246,248,5.9,0.1689
07-02-2018 19:00,10.6,67,1.7,2.44,5.1,251,259,4.2,0.1966
07-02-2018 20:00,10.2,69,2.2,3.1,6.08,255,261,5.1,0.2243
07-02-2018 21:00,9.2,73,2.2,3.21,6.5,266,271,5.4,0.252
07-02-2018 22:00,7.5,78,2,3.81,7.73,275,280,6.3,0.2798
07-02-2018 23:00,7.2,79,1.9,4.08,8.29,281,288,7,0.3075
08-02-2018 00:00,7,78,1.7,3.89,8.03,296,301,7,0.3352
08-02-2018 01:00,6.2,79,1,3.76,7.85,310,314,6.6,0.363
08-02-2018 02:00,4.8,79,-0.3,3.97,7.91,319,325,6.7,0.3907
08-02-2018 03:00,3.6,76,-2.4,3.72,7.6,324,333,6.7,0.4184
08-02-2018 04:00,2.5,76,-3.4,3.06,6.44,308,327,6.3,0.4461
08-02-2018 05:00,2.8,73,-3.8,2.97,5.7,303,322,5.3,0.4429
08-02-2018 06:00,1.1,73,-5.4,3.38,5.95,326,333,5.5,0.4087
08-02-2018 07:00,0.8,71,-6.3,3.36,5.61,323,329,5.8,0.3744
08-02-2018 08:00,0.6,69,-7.3,2.69,4.27,338,339,5.9,0.3402
08-02-2018 09:00,1.2,64,-8,2.33,3.14,350,351,5,0.306
08-02-2018 10:00,2.6,59,-8.4,1.7,2.1,360,357,5.1,0.2717
08-02-2018 11:00,4.7,54,-8.3,1.17,1.39,340,339,4.6,0.2375
08-02-2018 12:00,7,50,-7.8,0.42,0.36,45,34,4.4,0.2033
08-02-2018 13:00,8.4,48,-7.4,0.54,0.54,68,68,3.7,0.169
08-02-2018 14:00,9.3,46,-7.1,1.36,1.58,54,55,4.5,0.1348
08-02-2018 15:00,9.5,46,-7.1,2.3,2.75,56,57,5.5,0.1006
08-02-2018 16:00,9.1,48,-6.9,2.9,3.54,44,45,6.3,0.0663
08-02-2018 17:00,7.6,53,-6,3.16,4.1,35,34,6.4,0.0321
08-02-2018 18:00,3.5,62,-6.7,3.33,4.39,41,41,6.5,0.0152
08-02-2018 19:00,2.5,64,-6.9,3.5,4.58,31,32,6.5,0.0158
08-02-2018 20:00,1.2,67,-7.1,3.52,4.66,15,15,6.6,0.0163
08-02-2018 21:00,0.8,68,-7.2,3.34,4.44,9,8,6.7,0.0167
08-02-2018 22:00,0.5,69,-7.3,3.91,5.32,4,4,7.2,0.0172
08-02-2018 23:00,-0.3,71,-7.5,4.2,5.7,357,358,7.7,0.0177
09-02-2018 00:00,-0.8,72,-7.8,3.83,5.52,353,355,7.7,0.0182
09-02-2018 01:00,-1.4,72,-8.2,3.65,5.54,351,353,7,0.0187
09-02-2018 02:00,-2.6,74,-8.9,3.45,5.9,343,349,6.4,0.0192
09-02-2018 03:00,-3.3,76,-8.9,3.14,5.41,323,332,5.7,0.0197
09-02-2018 04:00,-4,78,-9,3.61,6.08,326,335,5.7,0.0202
09-02-2018 05:00,-4.6,78,-9.7,3.11,5.48,327,339,5.8,0.0267
09-02-2018 06:00,-5.6,79,-10.6,2.28,5.06,308,322,5,0.0391
09-02-2018 07:00,-5.5,78,-10.7,3.66,6.22,305,315,5.9,0.0516
09-02-2018 08:00,-6.1,77,-11.4,3.72,6.52,301,311,6.2,0.064
09-02-2018 09:00,-3.7,70,-11.2,3.86,6.26,291,299,7,0.0764
09-02-2018 10:00,-0.6,60,-11,4.12,5.46,293,294,8.1,0.0889
09-02-2018 11:00,2.5,53,-10.8,4.25,5.47,300,301,8.7,0.1013
09-02-2018 12:00,5.4,47,-10.6,4.2,5.37,295,297,9,0.1262
09-02-2018 13:00,7.6,43,-10.4,4.3,5.47,288,288,9.1,0.1638
09-02-2018 14:00,9.1,40,-10.3,4.35,5.52,293,292,9.4,0.2013
09-02-2018 15:00,9.9,39,-10.4,4.3,5.55,295,293,9.1,0.2388
09-02-2018 16:00,9.3,41,-9.8,4.49,5.89,291,291,8.8,0.2762
09-02-2018 17:00,8.3,44,-8.9,4.3,5.92,282,282,8.6,0.3138
09-02-2018 18:00,2.7,61,-7.7,4.14,7.32,278,280,7.6,0.3559
09-02-2018 19:00,1.3,65,-7.8,4.93,8.5,276,279,8.2,0.4027
09-02-2018 20:00,0.6,66,-8.2,5.81,9.95,273,276,9.8,0.4495
09-02-2018 21:00,0,67,-8.5,6.3,10.62,270,274,10.7,0.4964
09-02-2018 22:00,-0.8,68,-8.8,6.71,11.16,273,276,11.4,0.5432
09-02-2018 23:00,-1.5,70,-8.9,6.69,11.26,279,282,11.5,0.59
10-02-2018 00:00,-2.3,71,-9.5,6.36,10.85,283,287,11.4,0.6368
10-02-2018 01:00,-2.8,71,-10,6.1,10.55,280,285,10.7,0.6836
10-02-2018 02:00,-3.3,71,-10.5,6.24,10.67,276,280,10.6,0.7305
10-02-2018 03:00,-3.7,70,-10.9,6.15,10.51,277,282,10.6,0.7773
10-02-2018 04:00,-4.2,70,-11.5,6,10.31,281,284,10.4,0.8241
10-02-2018 05:00,-4.5,69,-12,5.77,9.87,279,283,10.2,0.8083
10-02-2018 06:00,-4.5,72,-11.3,5.41,9.37,282,286,9.8,0.7299
10-02-2018 07:00,-4.9,72,-11.7,5.32,9.27,282,286,9.2,0.6514
10-02-2018 08:00,-5.1,71,-12.1,5.2,9.02,281,285,9,0.573
10-02-2018 09:00,-2.7,63,-12.1,5,8.45,269,276,8.9,0.4946
10-02-2018 10:00,1,55,-11.5,4.83,6.61,264,267,9.3,0.4161
10-02-2018 11:00,4.7,48,-10.7,4.95,6.45,256,257,9.7,0.3377
10-02-2018 12:00,8.4,42,-9.9,5.12,6.68,253,253,10.2,0.3116
10-02-2018 13:00,11.4,38,-9.3,5.26,6.79,256,256,10.4,0.3377
10-02-2018 14:00,13.8,35,-8.7,5.32,6.94,258,258,10.5,0.3638
10-02-2018 15:00,15,34,-8.3,5.29,7.01,255,256,10.4,0.3899
10-02-2018 16:00,14.7,35,-8.1,5.31,7.18,250,251,10.3,0.4161
10-02-2018 17:00,12.6,40,-7.2,5.15,7.83,241,243,9.9,0.4422
10-02-2018 18:00,6.4,55,-6.3,5.06,9.08,240,245,8.9,0.4497
10-02-2018 19:00,4.4,61,-6.2,5.9,10.31,244,247,9.8,0.4385
10-02-2018 20:00,2.9,66,-5.9,6.62,11.4,241,243,11.3,0.4274
10-02-2018 21:00,1.9,70,-5.7,6.98,11.82,245,246,11.8,0.4163
10-02-2018 22:00,1.3,71,-5.8,7.13,12.02,248,250,12.2,0.4051
10-02-2018 23:00,1,72,-6,7.06,11.99,249,252,12.2,0.394
11-02-2018 00:00,2.4,69,-5.5,7.2,11.98,260,263,12.4,0.3829
11-02-2018 01:00,4.8,64,-4.6,7,11.42,271,274,12.4,0.3717
11-02-2018 02:00,4.6,67,-4,6.34,10.89,276,281,12,0.3606
