Time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power
13-03-2018 16:00,39.5,25,6.1,5.66,7.46,343,342,11.4,0.2402
13-03-2018 17:00,38,26,6.4,5.03,6.9,343,343,10.7,0.2626
13-03-2018 18:00,32,35,7.6,2.56,5.48,339,339,9.1,0.2763
13-03-2018 19:00,27.2,45,8.5,2.18,5.32,344,344,4.3,0.2815
13-03-2018 20:00,24.6,53,10,2.35,4.65,348,341,3.3,0.2867
13-03-2018 21:00,23.5,59,11.4,2.61,3.62,356,336,3.3,0.2919
13-03-2018 22:00,25.4,55,11.5,1.8,2.8,3,325,2.9,0.2971
13-03-2018 23:00,26.5,51,10.8,0.85,2.06,201,293,2,0.3022
14-03-2018 00:00,24.5,56,10.9,1.39,3.1,210,249,2,0.3074
14-03-2018 01:00,24.2,56,10.7,2.01,4.4,207,231,3.1,0.3126
14-03-2018 02:00,24,55,10,2.47,5.67,201,221,3.9,0.3178
14-03-2018 03:00,25.3,52,10,2.92,6.72,211,223,4.8,0.323
14-03-2018 04:00,26,53,11.1,3.36,7.43,217,227,5.4,0.3282
14-03-2018 05:00,27.3,52,11.9,3.69,7.94,221,229,6,0.3514
14-03-2018 06:00,28.2,53,13.2,4.19,8.63,213,223,6.7,0.3927
14-03-2018 07:00,29.3,50,13,5.11,9.76,220,227,8.3,0.4341
14-03-2018 08:00,34.3,42,13.5,5.64,9.99,233,237,9.5,0.4754
14-03-2018 09:00,39.9,33,13.3,6.49,9.14,245,247,11.8,0.5167
14-03-2018 10:00,45.4,27,13.1,6.91,9.46,256,257,13,0.558
14-03-2018 11:00,50.2,24,14.5,6.68,8.88,261,262,13,0.5993
14-03-2018 12:00,52.9,29,21.2,6.43,8.53,265,265,12.8,0.5739
14-03-2018 13:00,55,32,25.6,6.33,8.33,265,265,12.3,0.4817
14-03-2018 14:00,56.9,34,28.8,5.7,7.6,268,268,12.1,0.3894
14-03-2018 15:00,58.1,35,30.7,4.88,6.51,281,281,11,0.2972
14-03-2018 16:00,58.4,37,31.9,4.49,6.01,287,288,9.4,0.205
14-03-2018 17:00,56.5,43,34.5,2.98,5.41,284,286,8.3,0.1127
14-03-2018 18:00,46.5,63,34.7,3.1,4.52,358,355,5,0.0687
14-03-2018 19:00,42.5,66,31.9,2.78,5.82,30,24,4.4,0.0729
14-03-2018 20:00,39.1,70,30,3.09,7,25,22,4.9,0.0771
14-03-2018 21:00,36,73,28.4,3.4,7.54,24,22,5.6,0.0812
14-03-2018 22:00,33.5,75,26.6,3.35,7.42,27,27,5.6,0.0854
14-03-2018 23:00,31.2,83,26.6,3.41,7.52,32,33,5.7,0.0896
15-03-2018 00:00,30.5,86,26.7,3.41,7.55,32,35,5.6,0.0937
15-03-2018 01:00,29.8,87,26.2,3.05,7.1,32,35,5.6,0.0979
15-03-2018 02:00,29.3,86,25.6,3.24,7.16,34,36,5.4,0.1021
15-03-2018 03:00,28.3,87,25.1,2.8,6.7,35,38,5.4,0.1062
15-03-2018 04:00,27.3,88,24.4,2.55,6.01,42,46,4.7,0.1104
15-03-2018 05:00,26.6,89,23.7,2.4,5.84,45,52,4.2,0.1092
15-03-2018 06:00,26.4,88,23.5,3.12,6.65,40,47,4.6,0.1027
15-03-2018 07:00,27.2,85,23.3,3.39,6.52,45,49,5.8,0.0961
15-03-2018 08:00,31.5,73,23.9,3.19,5.22,49,54,6.1,0.0896
15-03-2018 09:00,36.2,63,24.9,4.26,5.76,51,51,8.4,0.083
15-03-2018 10:00,41.2,54,26,4.52,5.82,55,55,9.1,0.0765
15-03-2018 11:00,45.1,46,25.4,4.88,6.31,62,63,9.9,0.0699
15-03-2018 12:00,47.7,41,24.9,5,6.36,70,71,10.2,0.1054
15-03-2018 13:00,49.7,36,24.1,5.25,6.8,72,73,10.5,0.1831
15-03-2018 14:00,50.7,33,22.6,5.69,7.46,72,72,11.1,0.2607
15-03-2018 15:00,51.1,32,22.1,5.32,6.94,78,78,11.1,0.3384
15-03-2018 16:00,50.4,32,21.5,5.65,7.55,77,79,10.5,0.416
15-03-2018 17:00,48.5,34,21.1,5.92,8.71,74,75,11,0.4937
15-03-2018 18:00,43.2,37,18.4,5.72,9.85,63,66,10.4,0.5436
15-03-2018 19:00,39.5,39,16.7,5.74,10.31,67,70,9.8,0.5657
15-03-2018 20:00,37.5,40,15.6,5.82,10.34,71,73,9.9,0.5879
15-03-2018 21:00,35.2,43,14.9,5.48,9.92,75,78,9.8,0.6101
15-03-2018 22:00,33.9,44,14.5,5.65,9.95,77,80,9.4,0.6322
15-03-2018 23:00,33.1,45,13.8,5.9,10.28,79,83,10.1,0.6544
16-03-2018 00:00,32.1,45,13.3,6.84,11.31,78,82,11.4,0.6765
16-03-2018 01:00,31.3,47,13.2,6.95,11.34,83,85,12.5,0.6987
16-03-2018 02:00,30.4,47,12.7,7.22,11.6,86,89,12.2,0.7209
16-03-2018 03:00,28.5,49,11.7,7.31,12.1,87,90,12.5,0.743
16-03-2018 04:00,28.4,47,10.6,7.22,11.78,95,97,12.7,0.7652
16-03-2018 05:00,28,45,9.4,7.52,12.11,95,98,12.9,0.7728
16-03-2018 06:00,29.3,41,8.4,7.67,12.39,102,104,12.9,0.7658
16-03-2018 07:00,29.3,41,8.2,7.71,12.28,103,106,13.2,0.7588
16-03-2018 08:00,30.7,41,9.6,7.67,11.36,105,106,13.4,0.7519
16-03-2018 09:00,31.8,40,10.2,8.42,11.99,106,108,14.8,0.7449
16-03-2018 10:00,32.6,40,11,8.88,12.71,102,103,15.7,0.7379
16-03-2018 11:00,33.6,41,12.6,8.61,12.3,99,100,15.8,0.731
16-03-2018 12:00,35.2,43,14.8,9.01,12.92,93,94,16.1,0.7296
16-03-2018 13:00,37.4,46,18.3,9.32,13.14,94,94,18.1,0.7337
16-03-2018 14:00,35.7,61,23.6,7.72,12.04,94,95,18,0.7379
16-03-2018 15:00,36.5,73,28.8,6.07,9.55,110,110,15.1,0.742
16-03-2018 16:00,36.1,73,28.3,5.91,9.19,109,112,14.2,0.7462
16-03-2018 17:00,33.7,87,30.4,7.61,12.01,88,92,12.9,0.7503
16-03-2018 18:00,32.7,86,29.1,8.13,12.91,85,87,13.4,0.7216
16-03-2018 19:00,32.4,84,28,7.52,12.2,86,89,14,0.6601
16-03-2018 20:00,32.8,82,28,7.2,11.73,91,94,12.8,0.5985
16-03-2018 21:00,33.6,81,28.3,7,11.01,88,92,12.5,0.537
16-03-2018 22:00,33.6,82,28.6,6,9.51,89,93,11.9,0.4754
16-03-2018 23:00,33.2,85,29,5.45,8.81,83,88,10.2,0.4139
17-03-2018 00:00,32.8,85,28.9,5.1,8.24,74,80,9.3,0.3523
17-03-2018 01:00,32.3,86,28.5,4.68,7.67,70,75,8.8,0.2908
17-03-2018 02:00,32.3,85,28.1,4.22,6.87,68,74,8,0.2292
17-03-2018 03:00,31.9,85,27.9,3.28,5.55,59,67,7.1,0.1677
17-03-2018 04:00,31.6,86,27.9,3.12,5.04,40,51,5.6,0.1061
17-03-2018 05:00,31.4,87,28,3.31,5.41,25,34,5.5,0.0748
17-03-2018 06:00,31.5,87,28,4.55,7.41,33,35,7.1,0.0738
17-03-2018 07:00,31.8,85,27.8,3.8,6.25,35,40,8,0.0727
17-03-2018 08:00,33,80,27.5,3.36,4.6,30,34,6.4,0.0717
17-03-2018 09:00,35.4,66,25.3,3.18,4.03,44,44,6.8,0.0706
17-03-2018 10:00,37.5,63,26,2.9,3.61,46,48,6.8,0.0696
17-03-2018 11:00,39,60,26.1,2.4,2.9,45,46,6.7,0.0685
17-03-2018 12:00,39.4,59,26.3,2.22,2.72,36,36,6.2,0.0675
17-03-2018 13:00,42,57,27.8,1.63,1.98,47,49,6.3,0.0664
17-03-2018 14:00,43.6,56,29.1,0.67,0.76,63,67,5.5,0.0654
17-03-2018 15:00,44.4,56,29.8,0.85,0.92,45,49,4.3,0.0643
17-03-2018 16:00,45.1,56,30.4,1.17,1.48,59,62,4.5,0.0633
17-03-2018 17:00,45,57,30.8,0.82,1.14,104,105,4.1,0.0622
17-03-2018 18:00,39.7,73,31.9,1.8,3.41,183,177,2.7,0.0612
17-03-2018 19:00,35.9,84,31.5,2.46,4.88,207,203,4.1,0.0601
17-03-2018 20:00,33.2,90,30.6,2,3.54,217,209,4,0.0591
17-03-2018 21:00,30.7,92,28.8,2.5,2.86,233,216,3,0.058
17-03-2018 22:00,30.1,93,28.3,2.33,2.55,245,228,2.9,0.057
17-03-2018 23:00,30,94,28.4,2.09,2.19,253,227,2.7,0.0559
18-03-2018 00:00,31,93,29.2,1.55,2.34,255,230,2.3,0.0549
18-03-2018 01:00,32.4,91,29.9,1.25,2.78,241,232,2.2,0.0538
18-03-2018 02:00,33.2,88,29.9,1.17,2.83,239,238,2.4,0.0528
18-03-2018 03:00,33,88,29.9,0.92,2.39,221,237,1.8,0.0517
18-03-2018 04:00,32.8,89,29.8,1.21,2.76,204,224,1.9,0.0507
18-03-2018 05:00,32.9,88,29.8,1.03,2.78,209,218,2.2,0.0549
18-03-2018 06:00,33.7,89,30.7,1.2,3.08,185,193,1.9,0.0644
18-03-2018 07:00,34.5,86,30.8,1.61,2.82,187,197,2.8,0.074
18-03-2018 08:00,35.1,84,30.7,1.17,1.79,200,207,2.8,0.0835
18-03-2018 09:00,36,81,30.7,0.95,1.21,198,204,2.6,0.0931
18-03-2018 10:00,38,75,30.6,1.39,1.66,201,205,4,0.1026
18-03-2018 11:00,38.7,74,31,0.92,1.06,139,139,4,0.1121
18-03-2018 12:00,40.7,70,31.8,1.66,2.02,123,123,4.8,0.1217
18-03-2018 13:00,42.4,69,32.8,2.06,2.56,129,129,5.5,0.1312
18-03-2018 14:00,43.6,67,33.5,1.98,2.48,135,137,5.5,0.1408
18-03-2018 15:00,44,68,34,1.84,2.25,119,122,5.3,0.1503
18-03-2018 16:00,44,68,34.2,1.97,2.39,120,123,4.7,0.1599
18-03-2018 17:00,43.8,69,34.3,2.13,2.69,131,132,4.6,0.1694
18-03-2018 18:00,39.3,79,33.3,1.66,2.64,65,65,4.3,0.1789
18-03-2018 19:00,38.4,83,33.5,2.42,4.52,60,62,3.8,0.1885
18-03-2018 20:00,37.3,86,33.5,3.08,5.64,54,60,5.1,0.198
18-03-2018 21:00,36.8,88,33.4,3.34,5.91,51,56,5.7,0.2076
18-03-2018 22:00,36.3,89,33.4,3.28,5.58,52,57,5.8,0.2171
18-03-2018 23:00,35.8,90,33.3,3.26,5.8,47,54,5.5,0.2266
19-03-2018 00:00,35.8,90,33.2,2.62,4.88,47,55,5.5,0.2362
19-03-2018 01:00,35.6,90,33.1,2.14,4.2,37,52,4.3,0.2457
19-03-2018 02:00,35.4,90,32.9,2.78,4.88,38,47,4.6,0.2553
19-03-2018 03:00,35.2,90,32.5,3.22,5.38,30,42,5.1,0.2648
19-03-2018 04:00,35.2,88,31.8,3.85,6.58,28,36,6.5,0.2744
19-03-2018 05:00,35,88,31.6,4.07,7.08,25,31,6.7,0.2821
19-03-2018 06:00,33.6,90,31,4.3,8.02,31,36,7.3,0.2882
19-03-2018 07:00,33.2,87,29.8,4.21,7.94,28,36,7.2,0.2942
19-03-2018 08:00,37,72,28.8,5.01,7.41,29,32,8.7,0.3002
19-03-2018 09:00,38.2,65,27.4,5.88,8.43,32,34,10.5,0.3062
19-03-2018 10:00,42.9,52,26.7,5.92,7.96,37,39,11.5,0.3122
19-03-2018 11:00,46.5,48,27.7,5.94,7.71,44,46,11.6,0.3182
19-03-2018 12:00,49.5,43,28,5.52,7.07,55,57,11.6,0.325
19-03-2018 13:00,51.2,40,27.9,5.44,7.03,58,60,11,0.3325
19-03-2018 14:00,52.5,39,28.4,5.66,7.36,58,59,11.1,0.34
19-03-2018 15:00,53,36,26.6,6.13,8.01,64,64,11.7,0.3475
19-03-2018 16:00,51.4,39,27.3,5.86,7.88,53,54,11.7,0.355
19-03-2018 17:00,49.6,43,27.8,4.74,7.03,48,50,10.8,0.3625
19-03-2018 18:00,46.8,49,28.9,3.99,6.89,22,28,8.3,0.3534
19-03-2018 19:00,43.9,56,29,4.81,8.54,17,21,8,0.3277
19-03-2018 20:00,41.5,58,27.9,5.06,8.82,18,23,8.6,0.3019
19-03-2018 21:00,39.3,59,26.1,4.62,8.19,18,24,8.6,0.2762
19-03-2018 22:00,37.5,61,25.2,4.05,7.47,16,25,7.8,0.2505
19-03-2018 23:00,36.1,62,24.4,3.69,7.04,13,23,6.7,0.2248
20-03-2018 00:00,35.2,63,23.6,3.47,6.56,12,21,6.2,0.199
20-03-2018 01:00,34.1,64,23,3.32,6.26,16,25,5.8,0.1733
20-03-2018 02:00,33.3,65,22.6,3.01,5.8,21,32,5.5,0.1476
20-03-2018 03:00,32.2,68,22.6,2.42,4.9,24,39,5,0.1218
20-03-2018 04:00,31.2,71,22.9,1.79,3.98,27,51,4.1,0.0961
20-03-2018 05:00,31.1,73,23.4,1.78,3.93,52,75,3.1,0.0857
20-03-2018 06:00,32,73,24.4,2.01,4.21,84,94,3.3,0.0905
20-03-2018 07:00,32.5,75,25.5,2.96,4.93,102,108,4.7,0.0954
20-03-2018 08:00,33.3,67,23.6,2.97,3.9,110,113,5.8,0.1002
20-03-2018 09:00,33.2,64,22.3,2.25,2.92,111,112,5.7,0.1051
20-03-2018 10:00,33.6,62,22,2.28,2.72,105,107,5.3,0.1099
20-03-2018 11:00,34.1,63,22.6,1.71,2.06,111,113,5.4,0.1148
20-03-2018 12:00,34.3,65,23.6,1.21,1.43,114,115,4.8,0.1197
20-03-2018 13:00,35.5,66,25.3,1,1.1,96,95,4.2,0.1245
20-03-2018 14:00,37,64,26.1,1.12,1.3,63,58,4.5,0.1294
20-03-2018 15:00,37.7,63,26.3,1.42,1.63,51,47,4.5,0.1342
20-03-2018 16:00,36.9,66,26.7,1.98,2.4,45,45,4.9,0.1391
20-03-2018 17:00,36.1,68,26.5,2.28,2.84,52,51,5,0.1439
20-03-2018 18:00,32.9,78,26.7,2.69,3.54,48,47,4.9,0.1488
20-03-2018 19:00,32,81,26.9,2.41,3.41,48,50,4.9,0.1536
20-03-2018 20:00,31.3,84,27,2.27,3.61,41,44,4.3,0.1585
20-03-2018 21:00,30.6,85,26.7,1.86,3.47,36,41,3.9,0.1633
20-03-2018 22:00,29.7,88,26.4,1.43,3.08,25,36,3.2,0.1682
20-03-2018 23:00,29.8,87,26.4,1.53,2.95,11,24,2.7,0.1731
21-03-2018 00:00,28.8,90,26.3,1.3,3.07,4,19,2.6,0.1779
21-03-2018 01:00,28,93,26.1,1.4,3.06,356,11,2.2,0.1828
21-03-2018 02:00,26.2,94,24.7,1.73,3.72,350,6,2.7,0.1876
21-03-2018 03:00,25.1,95,23.7,1.5,3.7,4,19,2.8,0.1925
21-03-2018 04:00,23.8,95,22.6,1.5,3.05,360,23,2.4,0.1973
21-03-2018 05:00,24.1,95,22.9,1.2,2.66,355,20,2.1,0.2022
21-03-2018 06:00,25.1,96,24,0.98,2.34,24,40,2.6,0.207
21-03-2018 07:00,27,93,25.2,1.04,1.92,73,62,2.6,0.2119
21-03-2018 08:00,30.4,85,26.5,0.14,0.1,225,180,2.7,0.2167
21-03-2018 09:00,33.6,72,25.7,0.6,0.7,270,270,3.5,0.2216
21-03-2018 10:00,35.9,68,26.2,1.3,1.62,247,248,4.5,0.2264
21-03-2018 11:00,39.1,58,25.4,2.4,3,270,272,6.5,0.2313
21-03-2018 12:00,39.8,55,25,2.6,3.21,268,266,6.6,0.2362
21-03-2018 13:00,42,52,25.5,2.3,2.81,268,266,6.5,0.241
21-03-2018 14:00,43.4,51,26.7,2.31,2.82,265,264,6,0.2459
21-03-2018 15:00,44.7,50,27,2.6,3.2,272,272,6,0.2507
21-03-2018 16:00,45.4,48,26.8,2.96,3.77,282,281,6.2,0.2556
21-03-2018 17:00,45.2,49,27,2.53,3.26,288,288,6.2,0.2604
21-03-2018 18:00,42.1,69,32.5,0.3,0.1,90,180,4.9,0.2653
21-03-2018 19:00,39.1,69,29.8,1.41,1.92,82,81,2.1,0.2701
21-03-2018 20:00,37.7,71,29.1,2.6,4.97,113,115,4.2,0.275
21-03-2018 21:00,34.9,77,28.5,3.14,6.79,127,133,5.2,0.2798
21-03-2018 22:00,33.4,80,27.9,3.3,7.25,125,129,5.4,0.2847
21-03-2018 23:00,32,83,27.4,2.91,6.81,139,140,5.4,0.2896
22-03-2018 00:00,31.2,85,27.2,3,7.1,143,148,4.9,0.2944
22-03-2018 01:00,30.7,87,27.2,3,7.07,150,153,5,0.2993
22-03-2018 02:00,31,86,27.2,3.04,7.04,153,157,5.1,0.3041
22-03-2018 03:00,31.4,84,27,3.19,7.2,148,155,5.3,0.309
22-03-2018 04:00,32.7,79,26.9,3.38,7.11,146,152,5.7,0.3138
22-03-2018 05:00,33.6,76,26.8,3.55,7.11,148,154,6,0.3271
22-03-2018 06:00,34.6,74,27,3.97,7.69,139,148,6.2,0.3489
22-03-2018 07:00,35.2,72,27.1,4.6,8.06,136,143,7.6,0.3707
22-03-2018 08:00,37.8,69,28.7,4.83,7.57,130,136,8.5,0.3925
22-03-2018 09:00,40.6,67,30.6,5.17,7.14,131,133,9.6,0.4143
22-03-2018 10:00,44.2,63,32.4,5.23,6.86,133,134,10.2,0.4361
22-03-2018 11:00,46.8,60,33.8,5.52,7.14,135,136,10.8,0.4579
22-03-2018 12:00,49.3,58,35.1,5.8,7.5,134,135,11.4,0.4671
22-03-2018 13:00,52.5,50,34.2,5.92,7.67,150,149,12,0.4639
22-03-2018 14:00,53,48,34,5.28,6.89,153,152,11.7,0.4607
22-03-2018 15:00,52.4,49,33.8,5.2,6.85,157,157,10.4,0.4575
22-03-2018 16:00,50.1,56,35.2,5.32,7.18,139,141,9.9,0.4543
22-03-2018 17:00,48.3,60,35.1,4.74,6.79,132,134,9.6,0.4511
22-03-2018 18:00,47.3,57,32.7,4.57,7.21,80,87,8.5,0.4634
22-03-2018 19:00,43.9,61,31.2,5.46,8.91,82,87,9.2,0.4911
22-03-2018 20:00,39.7,67,29.8,5.12,9.1,86,91,9.3,0.5188
22-03-2018 21:00,37.8,71,29.3,4.7,8.83,89,95,8.6,0.5465
22-03-2018 22:00,37,72,28.8,4,7.91,93,99,7.9,0.5743
22-03-2018 23:00,36.3,73,28.4,3.9,7.67,89,97,6.7,0.602
23-03-2018 00:00,35.2,75,28.1,3.81,7.61,85,93,6.5,0.6297
23-03-2018 01:00,34.6,76,27.9,4.12,8.1,84,91,6.8,0.6575
23-03-2018 02:00,33.7,79,27.9,4.24,8.31,82,87,7.1,0.6852
23-03-2018 03:00,33.8,79,27.9,4.95,9.23,82,86,8.2,0.7129
23-03-2018 04:00,33.9,74,26.5,5.42,9.6,85,88,9,0.7406
23-03-2018 05:00,33.7,69,24.5,5.6,9.81,90,92,9.6,0.7527
23-03-2018 06:00,35.2,62,23.6,5.32,9.12,95,99,9.6,0.749
23-03-2018 07:00,35.7,58,22.4,5.91,9.67,93,97,9.8,0.7453
23-03-2018 08:00,36.9,55,22.3,6.11,11.31,94,98,10.8,0.7416
23-03-2018 09:00,38.4,53,22.7,5.99,8.86,105,106,10.6,0.7379
23-03-2018 10:00,38.8,55,24.1,6.32,9.3,108,111,10.9,0.7343
23-03-2018 11:00,39.5,60,26.6,7.08,10.48,103,105,12.5,0.7306
23-03-2018 12:00,38.8,71,30.3,7.86,11.96,102,104,13.5,0.7345
23-03-2018 13:00,42,61,29.7,8.49,11.91,102,103,15.1,0.7459
23-03-2018 14:00,45.3,53,29.3,9.58,13.15,104,105,17.5,0.7574
23-03-2018 15:00,43.3,65,32.3,8.83,12.54,103,103,17.5,0.7689
23-03-2018 16:00,41.1,73,33.3,7.94,12.22,101,103,15.5,0.7803
23-03-2018 17:00,40.4,74,32.8,8.61,13.38,99,102,14.7,0.7918
23-03-2018 18:00,40.6,70,31.6,8.32,13.54,103,106,16.1,0.7674
23-03-2018 19:00,39.7,75,32.5,8.97,13.98,104,107,15.3,0.7072
23-03-2018 20:00,38.3,83,33.7,7.21,11.67,114,116,15.4,0.6469
23-03-2018 21:00,37.7,85,33.5,7.54,12.21,105,108,15.5,0.5867
23-03-2018 22:00,37.3,86,33.4,7.94,12.66,101,104,15.8,0.5265
23-03-2018 23:00,36.8,86,33.1,8.35,13.17,101,104,14.4,0.4663
24-03-2018 00:00,35.4,88,32.3,8.98,14.02,102,104,15.5,0.406
24-03-2018 01:00,34.1,89,31.3,9.18,14.29,101,103,16.9,0.3458
24-03-2018 02:00,32.8,92,30.8,8.51,13.08,93,96,15.9,0.2856
24-03-2018 03:00,31.2,93,29.3,7.51,11.6,88,91,14.8,0.2253
24-03-2018 04:00,30.2,92,28.2,6.28,9.71,68,71,13,0.1651
24-03-2018 05:00,28.9,92,26.8,7.19,10.94,69,72,12.3,0.1524
24-03-2018 06:00,28.9,93,27.2,5.65,8.91,77,81,12.5,0.1872
24-03-2018 07:00,28.3,93,26.6,5.82,9.2,66,71,9.9,0.2221
24-03-2018 08:00,28.7,93,27,6.44,10.32,54,58,10.9,0.2569
24-03-2018 09:00,29,94,27.5,7.16,11.03,49,51,12.2,0.2917
24-03-2018 10:00,29,94,27.6,7.31,11.58,50,53,12.1,0.3265
24-03-2018 11:00,29.7,92,27.6,7.55,11.29,55,57,13.2,0.3613
24-03-2018 12:00,30.8,91,28.4,8.77,12.7,64,65,13.8,0.3639
24-03-2018 13:00,31.5,91,29,8.73,12.71,77,77,15.2,0.3341
24-03-2018 14:00,31.3,91,28.9,7.33,10.97,79,80,14.3,0.3043
24-03-2018 15:00,31.4,90,28.8,6.83,10.22,85,87,12.3,0.2745
24-03-2018 16:00,31.1,89,28.3,7.12,10.76,94,96,11.5,0.2447
24-03-2018 17:00,30.3,88,27.1,5.9,9.74,92,95,11.8,0.2149
24-03-2018 18:00,30.3,89,27.3,5.2,8.41,89,93,9.7,0.2024
24-03-2018 19:00,29.7,88,26.5,4.85,8.35,98,101,9,0.2072
24-03-2018 20:00,30,87,26.6,3.96,6.99,106,109,8,0.2119
24-03-2018 21:00,29.9,87,26.4,4.62,7.78,108,110,7.6,0.2167
24-03-2018 22:00,29.8,86,26.1,4.62,7.97,112,114,7.6,0.2215
24-03-2018 23:00,29.2,86,25.4,4.61,8.23,114,116,7.7,0.2262
25-03-2018 00:00,28.9,86,25.1,4.34,7.98,119,120,7.7,0.231
25-03-2018 01:00,29.4,86,25.7,4.24,7.68,124,125,7.3,0.2358
25-03-2018 02:00,29.4,86,25.8,4.34,7.63,119,122,7.1,0.2406
25-03-2018 03:00,28.6,86,25,4.3,7.91,121,122,7.2,0.2453
25-03-2018 04:00,28.6,86,24.9,4.7,8.34,117,120,7.7,0.2501
25-03-2018 05:00,27.5,86,23.8,5.37,9.48,114,118,8.8,0.2567
25-03-2018 06:00,28.1,85,24.3,5.8,9.99,122,125,9.1,0.2651
25-03-2018 07:00,27.4,86,23.7,5.63,9.8,123,126,9.7,0.2735
25-03-2018 08:00,28.2,86,24.6,5.69,9.2,124,127,9.4,0.2819
25-03-2018 09:00,29.5,87,26.1,5.08,8.36,122,127,9.4,0.2903
25-03-2018 10:00,30.2,86,26.6,5.32,8.01,116,119,9.1,0.2987
25-03-2018 11:00,31,86,27.3,5.78,8.32,113,116,10.1,0.3071
25-03-2018 12:00,32,85,28,6.67,9.28,130,131,11.3,0.328
25-03-2018 13:00,34,82,29.2,5.52,7.78,134,136,11.4,0.3616
25-03-2018 14:00,34.2,86,30.4,4.52,6.41,108,113,9.4,0.3951
25-03-2018 15:00,33.2,89,30.3,5.1,7.33,91,95,8.9,0.4286
25-03-2018 16:00,32.5,88,29.2,5.26,8.42,99,103,9.3,0.4622
25-03-2018 17:00,32.1,87,28.8,5.61,9.56,101,106,9.5,0.4957
25-03-2018 18:00,31.4,87,28,4.68,8.17,106,112,9.5,0.5068
25-03-2018 19:00,30.4,88,27.2,5.14,8.95,103,110,8.6,0.4953
25-03-2018 20:00,30.4,87,27,5.22,9.21,110,116,8.8,0.4838
25-03-2018 21:00,30.6,87,27,5.35,9.39,111,117,8.9,0.4723
25-03-2018 22:00,30.8,86,27.1,5.32,9.4,118,123,8.9,0.4609
25-03-2018 23:00,31.8,86,28,5.19,9.26,124,128,9,0.4494
26-03-2018 00:00,32.5,85,28.6,5,8.94,127,130,8.6,0.4379
26-03-2018 01:00,32.8,85,28.7,5.02,8.87,125,130,8.3,0.4264
26-03-2018 02:00,32.3,85,28.1,5.3,9.53,126,129,8.9,0.4149
26-03-2018 03:00,32,84,27.7,5.19,9.25,124,129,8.9,0.4035
26-03-2018 04:00,31.7,84,27.3,5.1,9.1,118,123,8.7,0.392
26-03-2018 05:00,30.9,84,26.8,4.74,8.6,118,123,8.6,0.3653
26-03-2018 06:00,31.6,86,27.9,4.09,7.51,112,117,7.9,0.3233
26-03-2018 07:00,31.6,86,28,4.56,7.99,116,122,7.6,0.2813
26-03-2018 08:00,32.1,86,28.4,5,8.36,110,116,8.4,0.2394
26-03-2018 09:00,32.5,87,29,5.7,9.12,112,116,9.4,0.1974
26-03-2018 10:00,33.1,87,29.8,4.33,7.35,124,124,10,0.1554
26-03-2018 11:00,34.1,88,30.8,3.55,6.3,122,132,7,0.1135
26-03-2018 12:00,34.5,88,31.4,3.07,5.59,109,119,8.5,0.1005
26-03-2018 13:00,35.3,89,32.5,3.2,5.28,110,117,8,0.1165
26-03-2018 14:00,36,90,33.3,1.4,3.2,86,104,5.7,0.1326
26-03-2018 15:00,35.1,93,33.3,1.79,3.4,63,90,3.1,0.1486
26-03-2018 16:00,34.7,95,33.3,1.68,3.52,73,97,3.5,0.1646
26-03-2018 17:00,34.3,96,33.3,1.25,2.72,61,96,2.9,0.1807
26-03-2018 18:00,33.9,97,33.1,1.8,2.36,34,54,2.4,0.1967
26-03-2018 19:00,33.2,98,32.5,1.21,3,66,92,3.8,0.2127
26-03-2018 20:00,33,98,32.5,0.54,0.45,338,63,2.1,0.2287
26-03-2018 21:00,33,98,32.4,2.26,3.58,315,306,3.7,0.2448
26-03-2018 22:00,33.1,97,32.3,2.42,4.88,308,313,3.9,0.2608
26-03-2018 23:00,33.2,96,32.1,3.3,6.25,305,310,5.4,0.2768
27-03-2018 00:00,33.1,95,31.7,4.02,7.11,305,309,6.6,0.2929
27-03-2018 01:00,33,94,31.5,4.47,7.76,304,308,7.6,0.3089
27-03-2018 02:00,33.2,93,31.3,5.11,8.63,310,313,8.4,0.3249
27-03-2018 03:00,32.9,93,31.1,5.02,8.84,313,315,8.6,0.341
27-03-2018 04:00,32.3,93,30.6,4.36,8.02,307,310,8.4,0.357
27-03-2018 05:00,31.5,93,29.6,4.5,8.36,307,311,7.5,0.3455
27-03-2018 06:00,31.2,92,29,4,7.64,307,314,7.5,0.3066
27-03-2018 07:00,31.3,91,28.9,4.6,7.89,318,321,7.5,0.2677
27-03-2018 08:00,31.1,91,28.9,5.5,8.19,333,335,9.4,0.2288
27-03-2018 09:00,32.1,89,29.3,4.83,6.8,336,336,10.1,0.1898
27-03-2018 10:00,34,86,30.3,3.89,5.28,342,341,8.7,0.1509
27-03-2018 11:00,36.3,82,31.5,3.09,4.17,331,330,7.2,0.112
27-03-2018 12:00,38.5,78,32.4,2.06,3.19,331,328,5.9,0.1061
27-03-2018 13:00,40.2,75,32.8,1.5,2.78,323,322,4.3,0.1333
27-03-2018 14:00,45.5,59,32,2.2,2.66,330,326,6.4,0.1605
27-03-2018 15:00,47.1,57,32.7,1.36,1.66,306,303,6.2,0.1877
27-03-2018 16:00,47.9,56,33,0.89,1.08,297,292,4.9,0.2149
27-03-2018 17:00,47.8,57,33.4,0.85,1.08,225,236,3.8,0.2421
