Time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power
21-01-2018 00:00,27.3,90,24.7,1.94,4.61,192,210,3,0
21-01-2018 01:00,26.7,90,24.2,1.99,4.42,198,218,2.7,0
21-01-2018 02:00,25.8,91,23.6,2.28,3.75,195,224,2.7,0
21-01-2018 03:00,25.6,92,23.5,1.81,3.18,186,224,2.7,0
21-01-2018 04:00,24.9,92,23.1,1.73,2.5,170,217,2.4,0
21-01-2018 05:00,24.9,93,23.2,1.25,1.88,151,205,2.2,0
21-01-2018 06:00,24.6,93,23,1.87,2.1,164,205,2,0
21-01-2018 07:00,24.9,94,23.4,1.84,1.8,151,199,2.3,0
21-01-2018 08:00,27.3,94,25.8,1.35,1.7,138,180,2.2,0
21-01-2018 09:00,32.3,87,29,1.61,2.91,150,176,3.7,0
21-01-2018 10:00,37.1,82,32.1,1.14,2.02,142,160,3.6,0
21-01-2018 11:00,40.3,83,35.7,1.53,1.97,148,156,4.2,0
21-01-2018 12:00,42.1,83,37.5,1.42,1.84,129,131,4.2,0.0099
21-01-2018 13:00,43.9,78,37.5,2.01,2.51,153,157,5,0.0296
21-01-2018 14:00,43.6,80,37.7,1.78,2.14,142,143,5,0.0493
21-01-2018 15:00,41.8,87,38.1,1.5,2.55,94,101,3.9,0.0691
21-01-2018 16:00,39.8,92,37.7,1.96,4.16,75,80,3.1,0.0888
21-01-2018 17:00,38.5,94,36.9,2.35,5.12,78,84,3.6,0.1085
21-01-2018 18:00,37,95,35.7,3.18,6.56,77,82,4.8,0.1504
21-01-2018 19:00,36.7,96,35.7,3.52,6.74,83,84,6,0.2143
21-01-2018 20:00,36.2,97,35.4,3.96,7.23,80,84,6.6,0.2782
21-01-2018 21:00,35.9,99,35.6,4.1,7.4,89,90,7.2,0.3421
21-01-2018 22:00,35.8,99,35.6,4.41,7.88,77,82,7.4,0.4061
21-01-2018 23:00,35.7,99,35.5,5.2,8.95,67,72,8.8,0.47
22-01-2018 00:00,35.7,99,35.5,5.16,8.66,68,71,8.9,0.5339
22-01-2018 01:00,35.5,100,35.4,5.41,8.96,62,66,9.1,0.5979
22-01-2018 02:00,35.4,99,35.1,5.95,9.75,61,64,10.3,0.6618
22-01-2018 03:00,35.1,99,34.8,6.24,10.16,58,61,10.7,0.7257
22-01-2018 04:00,34.8,99,34.5,6.71,10.82,57,58,11.7,0.7896
22-01-2018 05:00,34.4,99,34,7.08,11.36,59,62,12.1,0.7896
22-01-2018 06:00,33.7,99,33.3,7.58,12.01,54,56,13.1,0.7255
22-01-2018 07:00,34,98,33.6,7.36,11.68,59,61,13.3,0.6615
22-01-2018 08:00,34.6,98,34.1,7.21,11.36,61,64,12.9,0.5975
22-01-2018 09:00,35,98,34.6,6.98,10.94,65,67,12.5,0.5334
22-01-2018 10:00,35,99,34.7,7.74,12.31,63,66,14.1,0.4694
22-01-2018 11:00,35.7,98,35.1,6.14,10.82,60,64,13.4,0.4054
22-01-2018 12:00,35.6,98,35.1,6.05,9.88,59,63,11.5,0.3996
22-01-2018 13:00,35.3,99,35,5.35,9.04,57,62,10.5,0.452
22-01-2018 14:00,35.4,99,35.1,3.75,6.42,42,53,9.2,0.5044
22-01-2018 15:00,35.4,99,35.1,4.25,7.1,27,35,14.9,0.5569
22-01-2018 16:00,34.5,99,34.2,4.33,7.4,34,38,8.3,0.6093
22-01-2018 17:00,33.6,100,33.5,3.71,6.52,27,32,7.4,0.6617
22-01-2018 18:00,31.8,99,31.4,5.63,9.49,17,20,7.3,0.6773
22-01-2018 19:00,31.4,97,30.7,5.64,9.57,30,32,10.2,0.6561
22-01-2018 20:00,30.6,96,29.5,5.59,9.26,29,33,10,0.6348
22-01-2018 21:00,29.6,96,28.5,5.69,9.32,18,23,10.1,0.6135
22-01-2018 22:00,28.9,95,27.6,5.47,8.78,9,15,10.1,0.5922
22-01-2018 23:00,28.5,94,26.9,5.41,8.55,348,354,9.6,0.571
23-01-2018 00:00,28.4,91,26.1,6.4,10.39,346,349,11.2,0.5497
23-01-2018 01:00,28,89,25.2,6.96,10.97,348,350,12.3,0.5284
23-01-2018 02:00,27.7,87,24.3,6.91,10.81,346,349,12.4,0.5071
23-01-2018 03:00,27.7,85,23.7,6.46,10.04,344,347,12.2,0.4859
23-01-2018 04:00,27.6,83,23.1,6.17,9.46,340,344,11.4,0.4646
23-01-2018 05:00,27.2,80,21.8,6.32,9.68,337,340,11.2,0.4633
23-01-2018 06:00,26.7,85,22.8,5.94,9.14,327,330,11.9,0.4821
23-01-2018 07:00,25.8,82,21.2,5.83,8.95,329,332,10.7,0.5009
23-01-2018 08:00,25.4,77,19.2,5.87,8.81,330,334,10.3,0.5197
23-01-2018 09:00,25.3,71,17.3,6.53,9.49,335,336,11.7,0.5385
23-01-2018 10:00,25.8,68,16.7,6.26,8.82,335,337,11.9,0.5573
23-01-2018 11:00,26.7,65,16.4,6.18,8.55,331,331,11.6,0.576
23-01-2018 12:00,27.2,63,16.2,6.02,8.13,328,328,11.6,0.5478
23-01-2018 13:00,28.6,59,15.9,6.19,8.34,329,330,11.8,0.4726
23-01-2018 14:00,29.1,56,15.5,5.96,8.15,325,327,11.7,0.3974
23-01-2018 15:00,29.4,56,15.5,5.82,7.93,325,326,11.3,0.3222
23-01-2018 16:00,29.3,56,15.4,5.24,7.57,325,326,10.7,0.247
23-01-2018 17:00,27.7,60,15.7,3.86,6.82,323,325,9.4,0.1718
23-01-2018 18:00,26.1,68,16.8,2.69,4.82,315,318,6.9,0.1289
23-01-2018 19:00,26.2,69,17.3,3.04,5.03,314,319,5.2,0.1184
23-01-2018 20:00,26.2,69,17.6,3.11,4.95,312,317,5.3,0.1078
23-01-2018 21:00,26.3,70,17.8,2.97,4.97,315,320,5.3,0.0973
23-01-2018 22:00,25.8,72,17.9,3.55,5.42,328,330,6.2,0.0867
23-01-2018 23:00,24.9,70,16.4,3.52,5.07,345,345,6.6,0.0761
24-01-2018 00:00,23.7,69,15,3.18,4.63,347,346,6.5,0.0656
24-01-2018 01:00,22.5,70,14.1,3.32,4.73,353,354,5.9,0.055
24-01-2018 02:00,21.3,71,13.2,3.51,4.8,357,358,6.6,0.0445
24-01-2018 03:00,20.2,71,12.3,3.11,4.14,6,8,6.5,0.0339
24-01-2018 04:00,19.3,72,11.6,2.62,3.42,18,21,5.9,0.0234
24-01-2018 05:00,18.8,70,10.7,2.2,2.83,30,32,5.1,0.0168
24-01-2018 06:00,20.8,69,12.3,1.24,1.46,14,16,4.4,0.0142
24-01-2018 07:00,20.7,68,12,1.2,1.5,5,4,2.9,0.0116
24-01-2018 08:00,20.6,68,11.8,1.26,1.55,18,15,3.1,0.009
24-01-2018 09:00,21.5,65,11.4,1.33,1.58,347,342,3.8,0.0065
24-01-2018 10:00,23.1,61,11.5,1.49,1.91,318,313,4.5,0.0039
24-01-2018 11:00,24.9,56,11.6,1.39,1.77,291,286,4.9,0.0013
24-01-2018 12:00,26.2,55,12.1,1.73,2.14,260,259,5.1,0
24-01-2018 13:00,28.1,49,11.4,2.3,2.81,268,266,6,0
24-01-2018 14:00,29.1,45,10.3,1.71,2.22,263,262,6,0
24-01-2018 15:00,29.6,43,10,1.55,2.09,255,253,5,0
24-01-2018 16:00,29.3,46,10.8,2.06,2.97,247,250,4.3,0
24-01-2018 17:00,27.4,51,11.8,1.7,2.28,225,247,3.6,0
24-01-2018 18:00,23.7,57,10.8,0.91,1.28,186,231,1.9,0.0028
24-01-2018 19:00,24.3,61,12.7,0.92,2.16,167,214,1.4,0.0084
24-01-2018 20:00,24.3,67,14.8,1.22,3.06,189,218,1.8,0.0141
24-01-2018 21:00,22.8,76,16.2,1.79,4.17,207,226,2.7,0.0197
24-01-2018 22:00,22,78,16.3,2.11,4.81,211,223,3.5,0.0253
24-01-2018 23:00,21.6,79,16.2,2.47,5.46,212,221,4.1,0.0309
25-01-2018 00:00,21.5,79,16,2.33,5.32,211,221,4.1,0.0365
25-01-2018 01:00,21.4,79,15.9,2.56,5.62,211,219,4.3,0.0422
25-01-2018 02:00,21.3,79,15.7,2.4,5.33,197,210,4.4,0.0478
25-01-2018 03:00,20.9,80,15.6,2.3,4.97,178,195,3.9,0.0534
25-01-2018 04:00,20.8,79,15.4,2.65,5.41,169,184,4.4,0.059
25-01-2018 05:00,20.7,79,15.2,3.04,6.02,163,175,5,0.0593
25-01-2018 06:00,20.9,87,17.6,2.79,5.79,159,170,5.4,0.0543
25-01-2018 07:00,22.1,84,17.8,3.4,6.17,152,160,5.7,0.0492
25-01-2018 08:00,24.4,78,18.5,3.55,6.17,148,155,6.2,0.0442
25-01-2018 09:00,27.5,71,19.4,3.77,5.59,148,151,7.2,0.0392
25-01-2018 10:00,30.9,65,20.6,3.83,5.25,147,149,7.8,0.0341
25-01-2018 11:00,34.2,61,22.2,3.89,5.19,151,152,8.2,0.0291
25-01-2018 12:00,36.6,59,23.5,4,5.2,148,150,8.4,0.0301
25-01-2018 13:00,38.4,57,24.5,4.08,5.28,149,151,8.6,0.0371
25-01-2018 14:00,39.5,56,25.3,3.89,5.01,151,151,8.5,0.0441
25-01-2018 15:00,39.7,57,25.8,3.85,5.1,152,152,7.9,0.0512
25-01-2018 16:00,38.4,63,26.7,2.95,5.1,152,154,7.4,0.0582
25-01-2018 17:00,32.7,78,26.7,2.44,5.9,145,154,5,0.0652
25-01-2018 18:00,29,82,24,2.92,6.74,121,131,5.1,0.0944
25-01-2018 19:00,28.3,87,25,4.03,8.06,120,127,6.8,0.1457
25-01-2018 20:00,27.6,89,24.9,3.86,7.92,127,134,6.8,0.197
25-01-2018 21:00,27.6,89,24.8,3.89,8.12,136,142,6.5,0.2483
25-01-2018 22:00,28.1,89,25.2,3.84,8.13,141,148,6.7,0.2996
25-01-2018 23:00,28.5,89,25.7,3.69,7.85,139,149,6.6,0.3509
26-01-2018 00:00,28.4,89,25.7,3.98,8.25,141,149,6.6,0.4022
26-01-2018 01:00,28.6,89,25.8,4.36,8.91,148,155,7.3,0.4535
26-01-2018 02:00,29.2,89,26.2,4.7,9.49,156,163,7.9,0.5048
26-01-2018 03:00,30.1,87,26.7,4.73,9.62,167,176,8.3,0.5561
26-01-2018 04:00,30.9,85,26.8,4.6,9.61,180,192,8,0.6074
26-01-2018 05:00,32.2,80,26.7,5.23,10.6,187,196,8.8,0.6409
26-01-2018 06:00,34.2,71,25.8,5.76,11.39,188,197,9.8,0.6565
26-01-2018 07:00,35.3,65,24.9,6.35,11.88,187,195,10.7,0.6722
26-01-2018 08:00,36.5,60,24,6.62,11.91,184,191,11.2,0.6879
26-01-2018 09:00,40.5,50,23.4,6.93,11.46,185,190,12,0.7036
26-01-2018 10:00,44.1,44,23.5,7.11,10.87,182,186,12.4,0.7193
26-01-2018 11:00,47,39,23.3,8.55,12.32,186,188,15.2,0.7349
26-01-2018 12:00,49.2,36,23.6,9.3,13.32,192,193,16.9,0.7369
26-01-2018 13:00,45.1,46,25.5,7.91,12.59,196,198,16.9,0.725
26-01-2018 14:00,44.5,60,31.2,8.46,13.06,194,197,15.1,0.7132
26-01-2018 15:00,43.4,62,31.2,8,12.82,193,196,15,0.7013
26-01-2018 16:00,45.4,55,30.1,8.28,13.32,192,194,14.6,0.6895
26-01-2018 17:00,43.8,56,28.9,7.77,13.22,192,194,14.5,0.6776
26-01-2018 18:00,40.2,66,29.8,6.51,11.96,191,194,13.4,0.6749
26-01-2018 19:00,41.6,65,30.6,6.91,12.27,194,198,11.8,0.6811
26-01-2018 20:00,43.4,62,31.1,7.18,12.34,196,200,12.4,0.6874
26-01-2018 21:00,43.4,61,30.8,7.05,12.29,198,202,12.5,0.6936
26-01-2018 22:00,43.5,61,30.8,6.83,11.9,212,214,12.2,0.6999
26-01-2018 23:00,44,68,34.1,6.87,11.81,222,225,12.2,0.7062
27-01-2018 00:00,43,78,36.7,6.16,10.79,228,230,12,0.7124
27-01-2018 01:00,41,88,37.8,5.69,10.38,239,242,10.6,0.7187
27-01-2018 02:00,38.6,93,36.7,5.87,10.05,261,264,10.3,0.725
27-01-2018 03:00,34.3,89,31.5,5.5,9.71,270,273,10.1,0.7312
27-01-2018 04:00,31.6,88,28.5,5.3,9.62,271,274,9.5,0.7375
27-01-2018 05:00,30.1,88,26.9,5.43,9.62,276,279,9.5,0.7154
27-01-2018 06:00,31.4,83,26.8,5.02,9,265,269,9.4,0.665
27-01-2018 07:00,32.8,81,27.6,5.14,8.61,263,267,9,0.6146
27-01-2018 08:00,32.2,77,25.8,5.71,9.44,273,275,9.7,0.5642
27-01-2018 09:00,33.2,66,23.1,6.11,9.04,274,275,10.6,0.5138
27-01-2018 10:00,34.8,56,20.6,6.53,9.15,275,276,12.2,0.4634
27-01-2018 11:00,36.8,48,19.1,6.24,8.49,276,278,12.3,0.413
27-01-2018 12:00,38.9,43,18.4,5.91,8.02,273,274,11.9,0.3802
27-01-2018 13:00,40.3,41,18.6,5.71,7.72,266,266,11.4,0.365
27-01-2018 14:00,41.3,41,19.1,5.65,7.69,257,257,11.2,0.3498
27-01-2018 15:00,41.4,42,19.8,5.6,7.86,254,255,10.8,0.3346
27-01-2018 16:00,39.8,47,21.3,4.12,6.93,247,250,10.3,0.3194
27-01-2018 17:00,35,57,21.4,3.22,7.34,240,246,7.1,0.3041
27-01-2018 18:00,32.8,65,22.2,3.16,7.6,235,243,5.4,0.2899
27-01-2018 19:00,32.1,68,22.8,3.41,7.88,230,237,5.6,0.2767
27-01-2018 20:00,33.3,67,23.4,3.76,8.01,245,244,6.2,0.2635
27-01-2018 21:00,32.2,72,24.1,3.83,7.55,277,277,6.5,0.2503
27-01-2018 22:00,30.1,77,23.8,3.42,7.31,285,289,6.4,0.2371
27-01-2018 23:00,28.9,80,23.4,4.02,7.9,305,308,6.9,0.2239
28-01-2018 00:00,27.2,82,22.3,3.96,7.5,313,316,6.9,0.2107
28-01-2018 01:00,25.5,82,20.6,3.92,7.52,322,324,6.9,0.1975
28-01-2018 02:00,24,79,18.6,3.67,6.93,331,333,6.9,0.1843
28-01-2018 03:00,22.7,77,16.7,3.94,7,336,338,6.8,0.171
28-01-2018 04:00,21.3,75,14.5,3.32,6.26,339,340,6.8,0.1578
28-01-2018 05:00,20.2,74,13.2,3.42,6.12,353,355,5.8,0.1485
28-01-2018 06:00,21.9,75,15.3,1.94,4.62,12,18,5.9,0.143
28-01-2018 07:00,22.5,70,14.1,2.14,3.83,53,49,4.3,0.1375
28-01-2018 08:00,23.1,67,13.9,1.72,2.42,54,60,3.9,0.132
28-01-2018 09:00,23.9,66,14.2,2.19,2.69,336,338,4.7,0.1265
28-01-2018 10:00,23.5,70,15,2.44,3.04,341,343,5.4,0.121
28-01-2018 11:00,24.7,66,15,3.1,4,358,359,6.6,0.1155
28-01-2018 12:00,25.6,65,15.6,3.72,4.84,6,7,7.7,0.1097
28-01-2018 13:00,27.1,62,15.7,3.77,4.79,22,23,8,0.1036
28-01-2018 14:00,27.6,60,15.3,3.8,4.96,27,28,7.8,0.0974
28-01-2018 15:00,27.6,59,15.2,3.54,4.61,29,30,7.6,0.0913
28-01-2018 16:00,27.6,60,15.5,3.5,4.8,31,31,6.8,0.0851
28-01-2018 17:00,26.5,65,16.1,3.58,5.19,27,28,6.6,0.079
28-01-2018 18:00,24.6,68,15.6,4,5.99,13,15,7.4,0.0811
28-01-2018 19:00,24.7,65,14.6,3.81,5.59,23,24,7.1,0.0915
28-01-2018 20:00,24.3,65,14.3,3.79,5.79,18,21,6.8,0.1019
28-01-2018 21:00,23.8,65,13.9,3.64,5.7,21,22,6.6,0.1123
28-01-2018 22:00,23.4,65,13.4,3.98,5.9,25,26,7,0.1226
28-01-2018 23:00,22.7,65,12.8,4.29,6.26,28,29,7.7,0.133
29-01-2018 00:00,22.5,63,11.7,4.25,6.17,24,25,7.8,0.1434
29-01-2018 01:00,21.6,65,11.5,3.92,6.02,19,21,7.7,0.1538
29-01-2018 02:00,20.9,65,11,3.98,5.87,12,14,7,0.1642
29-01-2018 03:00,19.9,66,10.5,4.6,6.71,2,3,8.2,0.1746
29-01-2018 04:00,19,65,9.3,5.1,7.11,1,3,9.3,0.1849
29-01-2018 05:00,17.7,66,8.4,4.7,6.7,359,1,9.3,0.1911
29-01-2018 06:00,18.1,63,7.8,4.2,5.7,360,360,8.6,0.1931
29-01-2018 07:00,17.3,63,6.9,4.63,6.23,354,354,8.5,0.1951
29-01-2018 08:00,16.8,62,6,4.8,6.4,359,359,8.9,0.197
29-01-2018 09:00,17,58,4.6,4.8,6.3,1,2,9.3,0.199
29-01-2018 10:00,17.9,51,2.7,4.7,6.1,360,1,9.5,0.201
29-01-2018 11:00,19.5,45,1.6,4.61,5.91,356,357,9.5,0.203
29-01-2018 12:00,21.3,39,0.5,4.64,5.95,353,352,9.8,0.1942
29-01-2018 13:00,22.6,36,-0.2,4.26,5.49,351,350,9.8,0.1748
29-01-2018 14:00,23.5,34,-0.7,4.22,5.39,346,345,9.2,0.1554
29-01-2018 15:00,23.7,33,-1.2,4.05,5.35,340,339,8.9,0.136
29-01-2018 16:00,23.1,34,-1.2,4.03,5.42,330,330,8.4,0.1165
29-01-2018 17:00,20.7,40,0.1,2.72,5.19,324,326,7.6,0.0971
29-01-2018 18:00,17.8,53,3.6,1.56,3.96,310,315,4.7,0.0882
29-01-2018 19:00,17.5,56,4.4,2.56,5.74,309,311,4.2,0.0896
29-01-2018 20:00,17.3,58,5.1,3.68,7,315,317,6.1,0.0911
29-01-2018 21:00,16.1,62,5.2,3.91,6.64,320,323,6.9,0.0926
29-01-2018 22:00,14.8,65,5.1,3.47,5.76,316,321,6.7,0.0941
29-01-2018 23:00,13.6,66,4.2,3.26,5.3,310,316,6,0.0956
30-01-2018 00:00,12.5,65,2.9,3.28,5.31,308,313,5.8,0.0971
30-01-2018 01:00,11,65,1.6,3.24,5.46,304,311,5.7,0.0986
30-01-2018 02:00,9.8,67,0.9,3.28,5.64,301,307,5.7,0.1
30-01-2018 03:00,8.7,68,0.4,3.24,5.54,304,309,5.7,0.1015
30-01-2018 04:00,7.8,70,0.1,2.7,4.81,309,315,5.5,0.103
30-01-2018 05:00,7.1,72,-0.1,2.34,4.33,310,320,4.7,0.0983
30-01-2018 06:00,7.8,72,0.5,1.41,3.04,315,333,4,0.0875
30-01-2018 07:00,7,73,0.3,1.68,2.86,287,306,2.9,0.0767
30-01-2018 08:00,7.9,70,0.1,0.76,1.55,337,345,2.9,0.0658
30-01-2018 09:00,11.2,61,0.4,0.95,1.21,162,156,3.5,0.055
30-01-2018 10:00,15.5,50,0.2,2.11,2.72,185,186,5.7,0.0442
30-01-2018 11:00,19.4,39,-1.3,3.03,3.85,188,189,7.2,0.0333
30-01-2018 12:00,22.5,32,-2.7,3.91,5.11,176,177,8.6,0.0674
30-01-2018 13:00,25,29,-3,4.81,6.21,176,177,9.8,0.1465
30-01-2018 14:00,26.7,27,-3,5.3,6.9,180,182,10.4,0.2256
30-01-2018 15:00,27,27,-2.2,5.72,7.82,175,176,10.7,0.3047
30-01-2018 16:00,26.7,30,-0.8,5.75,8.26,167,169,10.8,0.3837
30-01-2018 17:00,26.3,34,1.7,5.96,9.27,157,160,10.6,0.4628
30-01-2018 18:00,24.8,46,7,7,10.85,158,160,11.4,0.5185
30-01-2018 19:00,25.3,42,5.6,8.19,12.71,160,162,14.2,0.5507
30-01-2018 20:00,25.8,40,5,8.57,13.43,169,169,15.4,0.5829
30-01-2018 21:00,26.7,39,4.9,7.92,12.63,184,184,15,0.6152
30-01-2018 22:00,27.8,38,5.3,7.64,12.04,186,189,13.9,0.6474
30-01-2018 23:00,27.8,38,5.7,7.53,12.02,185,188,13.4,0.6797
31-01-2018 00:00,28.2,39,6.5,7.63,12.22,185,188,13.3,0.7119
31-01-2018 01:00,28.5,41,7.7,7.74,12.43,186,188,13.6,0.7441
31-01-2018 02:00,29.5,43,9.6,7.65,12.25,191,194,13.5,0.7764
31-01-2018 03:00,29.8,47,12.1,7.57,12.08,192,194,13.5,0.8086
31-01-2018 04:00,30.8,46,12.3,7.23,11.7,194,197,13.4,0.8409
31-01-2018 05:00,30.3,50,13.6,6.13,10.61,206,209,12.6,0.8168
31-01-2018 06:00,29.4,56,15.6,5.25,9.35,211,215,10.6,0.7365
31-01-2018 07:00,29.3,58,16.1,4.58,8.65,216,221,9.1,0.6562
31-01-2018 08:00,30.2,58,17.2,4.69,8.42,236,240,8.1,0.576
31-01-2018 09:00,32.6,57,19.1,4.74,8.24,263,264,8.5,0.4957
31-01-2018 10:00,30.9,71,22.6,4.85,8.95,278,284,9.2,0.4154
31-01-2018 11:00,33,70,24.1,4.64,6.59,277,280,8.6,0.3351
31-01-2018 12:00,37.6,58,24.3,5.95,7.97,287,288,11.6,0.2941
31-01-2018 13:00,39.1,51,22.4,5.92,7.88,286,285,11.8,0.2925
31-01-2018 14:00,39.6,47,20.9,6.33,8.64,286,286,11.9,0.2909
31-01-2018 15:00,39.6,41,18,5.82,8.08,282,282,12,0.2892
31-01-2018 16:00,37.9,41,16.1,4.44,7.38,278,279,10.7,0.2876
31-01-2018 17:00,31.8,50,15.4,3.11,7.3,266,270,7.7,0.286
31-01-2018 18:00,30.3,59,17.6,3.77,8.59,248,255,5.8,0.3154
31-01-2018 19:00,30.8,56,17,4.02,8.56,251,256,6.8,0.3757
31-01-2018 20:00,30.3,57,17,3.98,8.32,245,250,7,0.436
31-01-2018 21:00,30.1,58,17.1,4.71,8.96,253,254,7.9,0.4964
31-01-2018 22:00,29.4,59,16.8,5.31,9.3,267,269,9.4,0.5567
31-01-2018 23:00,27.8,62,16.4,4.53,8.44,264,265,9.1,0.6171
01-02-2018 00:00,27.6,62,16.4,4.77,8.49,260,262,8,0.6774
01-02-2018 01:00,28.4,61,16.8,5.54,9.28,277,277,9.7,0.7378
01-02-2018 02:00,27.2,70,18.8,7.89,11.63,300,302,13.6,0.7981
01-02-2018 03:00,22,55,8.3,9.46,14.01,309,309,16.6,0.8584
01-02-2018 04:00,16.8,55,3.5,8.62,12.51,308,309,16.8,0.9188
01-02-2018 05:00,11.8,48,-4.1,8.63,12.59,313,313,15.6,0.9468
01-02-2018 06:00,10.3,48,-5.6,8.91,12.73,315,315,15.3,0.9425
01-02-2018 07:00,5.9,46,-10.3,8.35,12.1,313,313,15.8,0.9382
01-02-2018 08:00,2.4,43,-15,8.56,12.03,316,317,15.7,0.9339
01-02-2018 09:00,2,39,-17.5,8.07,11.11,317,318,15.7,0.9295
01-02-2018 10:00,3.2,34,-18.7,8.06,10.89,315,315,15.3,0.9252
01-02-2018 11:00,4.2,32,-18.9,7.86,10.56,311,312,15.7,0.9209
01-02-2018 12:00,6,30,-18.7,7.8,10.35,311,311,15.3,0.895
01-02-2018 13:00,6.9,30,-18.2,7.53,10.01,310,310,15.1,0.8475
01-02-2018 14:00,7.7,30,-17.5,7.86,10.49,311,311,15.3,0.7999
01-02-2018 15:00,7.8,31,-16.8,7.08,9.49,312,312,15.1,0.7524
01-02-2018 16:00,7.1,34,-15.6,7.15,9.77,312,312,13.6,0.7049
01-02-2018 17:00,5.9,37,-14.7,6.73,9.63,312,312,13.3,0.6573
01-02-2018 18:00,5.6,44,-11.7,6.12,8.67,308,309,12.3,0.6175
01-02-2018 19:00,4.9,46,-11.2,6.58,9.4,313,315,11.8,0.5852
01-02-2018 20:00,4.3,49,-10.7,6.15,8.91,314,316,11.8,0.553
01-02-2018 21:00,3.8,51,-10.3,5.52,8.13,312,314,11,0.5208
01-02-2018 22:00,3.3,53,-10.2,4.98,7.52,308,311,9.9,0.4886
01-02-2018 23:00,2.8,55,-9.9,4.78,7.45,307,310,8.9,0.4564
02-02-2018 00:00,2.4,56,-9.7,4.63,7.24,303,305,8.4,0.4241
02-02-2018 01:00,1.8,58,-9.6,4.53,7.38,301,303,8.1,0.3919
02-02-2018 02:00,1.5,59,-9.6,4.77,7.41,303,305,8.5,0.3597
02-02-2018 03:00,0.9,60,-9.6,4.72,7.13,302,304,8.7,0.3275
02-02-2018 04:00,0.4,61,-9.8,4.38,6.58,297,298,8.2,0.2952
02-02-2018 05:00,-0.2,62,-10.1,4.44,6.67,293,294,8.1,0.2688
02-02-2018 06:00,0.2,64,-9.2,4.03,6.08,293,295,8,0.248
02-02-2018 07:00,-0.3,65,-9.4,3.67,5.6,287,289,7.1,0.2273
02-02-2018 08:00,0.3,61,-9.9,4.41,6.18,283,284,8.2,0.2066
02-02-2018 09:00,2.5,53,-10.6,4.03,5.26,284,284,8.4,0.1858
02-02-2018 10:00,5.4,44,-11.7,3.88,5.02,282,283,8.6,0.1651
02-02-2018 11:00,8.6,37,-12.6,4,5.11,273,273,8.9,0.1444
02-02-2018 12:00,11.5,30,-13.8,3.83,4.94,263,263,8.9,0.1403
02-02-2018 13:00,14.1,26,-14.7,4.32,5.52,265,265,9.4,0.1529
02-02-2018 14:00,15.7,23,-15.5,3.85,4.95,261,262,9.4,0.1655
02-02-2018 15:00,16.5,22,-16,4.05,5.29,254,255,8.5,0.1781
02-02-2018 16:00,16.4,22,-16.2,4.03,5.29,247,248,8.5,0.1907
02-02-2018 17:00,15,23,-16.1,2.66,4.85,236,238,7.7,0.2033
02-02-2018 18:00,13.1,30,-12.9,2.41,4.82,222,228,4.7,0.2079
02-02-2018 19:00,14,29,-12.8,3.24,5.7,214,218,5.5,0.2045
02-02-2018 20:00,15,29,-11.6,4.25,6.72,221,223,7.4,0.2011
02-02-2018 21:00,15.4,33,-8.9,3.89,6.51,224,226,7.5,0.1976
02-02-2018 22:00,15.9,40,-4.2,4.18,6.16,222,223,7.5,0.1942
02-02-2018 23:00,16,47,-0.8,3.91,5.74,220,221,7.5,0.1908
03-02-2018 00:00,16,51,1,3.56,5.81,218,222,7.1,0.1873
03-02-2018 01:00,16.5,55,3.2,3.52,5.26,215,219,6.5,0.1839
03-02-2018 02:00,17.2,59,5.2,3.45,5.19,210,214,6.4,0.1805
03-02-2018 03:00,17.7,61,6.5,2.97,5.33,200,210,6.2,0.1771
03-02-2018 04:00,18.7,59,6.9,2.82,4.79,197,206,5.4,0.1736
03-02-2018 05:00,19.2,59,7,3.21,5.44,185,197,5.5,0.1677
03-02-2018 06:00,20.1,62,9.1,3.93,6.55,187,196,6.1,0.1593
03-02-2018 07:00,20.4,62,9.5,4.23,6.94,187,195,7.1,0.1508
03-02-2018 08:00,21.3,62,10.3,3.52,6.14,187,196,7.1,0.1424
03-02-2018 09:00,22.4,63,11.7,3.51,4.98,185,190,6.6,0.134
03-02-2018 10:00,23.6,63,12.8,4.3,5.91,180,183,8,0.1255
03-02-2018 11:00,25.1,60,13.2,4.5,6.12,181,185,8.6,0.1171
03-02-2018 12:00,26,60,14.1,4.9,6.71,181,183,9.1,0.1035
03-02-2018 13:00,27.2,61,15.7,5.38,7.53,190,191,10.1,0.0847
03-02-2018 14:00,27.5,65,17.4,5.15,7.2,188,190,10.1,0.0659
03-02-2018 15:00,27.8,65,17.5,4.6,6.72,181,184,9.5,0.047
03-02-2018 16:00,27.7,71,19.6,3.71,6.23,194,199,8.4,0.0282
03-02-2018 17:00,26.9,82,22.2,3.86,6.59,217,222,6.9,0.0094
03-02-2018 18:00,26.1,86,22.5,1.77,3.91,223,230,6.4,0.0228
03-02-2018 19:00,25.8,90,23.3,0.86,2.87,234,241,2.9,0.0683
03-02-2018 20:00,25.7,92,23.7,0.95,1.75,342,283,1.6,0.1138
03-02-2018 21:00,25.9,91,23.8,2.22,3.61,8,5,3.2,0.1593
03-02-2018 22:00,22.3,86,18.7,5.05,7.39,27,30,8.5,0.2048
03-02-2018 23:00,18.2,82,13.5,5.87,8.59,23,25,10.3,0.2503
